temp,wind,humid,snow
-0.9,0.6,78,0
-1,0.4,77,0
-1,0.6,78,0
-0.7,1,76,0
1.2,0.8,62,0
3.7,1.3,51,0
6.3,1.3,41,0
8.5,1.9,34,0
9.3,2.2,27,0
9.2,2.9,27,0
10.1,1.8,24,0
10.6,1.9,26,0
10.2,2.8,27,0
8.7,3.2,28,0
7.1,2.7,30,0
6.1,2.8,31,0
5.5,3.2,33,0
4.5,1.3,40,0
3.5,0.9,44,0
2.8,1.7,45,0
2.8,2,46,0
2.6,1.3,50,0
2.7,1.5,55,0
2.6,1.7,61,0
2.5,1.3,63,0
2.4,1.8,65,0
2.2,1.9,65,0
2.6,1.6,63,0
3.8,2,58,0
5.2,1.5,52,0
8,1.7,43,0
9.6,1.8,39,0
9.9,1.9,39,0
9.8,0.9,38,0
10.2,2.3,34,0
10.4,3.2,36,0
10.4,1,37,0
9.6,2,42,0
8.9,2.3,44,0
8.5,1,46,0
7.9,1.4,56,0
7.2,1.4,60,0
6,2,79,0
5.2,1.5,83,0
4.7,0.7,86,0
4.2,0.9,88,0
3.8,0.8,90,0
3.3,1.3,90,0
3.1,1.2,90,0
3.1,0.2,89,0
3,0.7,90,0
3,0.3,94,0
3.4,1.5,90,0
3.6,2.6,88,0
4.5,2,82,0
5.6,3,72,0
6.7,3.2,65,0
7.7,2.4,62,0
9.2,3.3,53,0
9.5,3.1,56,0
7.5,4.3,64,0
5.9,3.4,68,0
4.5,2.7,72,0
3.3,2.6,74,0
3.1,3.2,74,0
2.8,2.1,74,0
2.8,1.8,73,0
3,2.3,72,0
2.8,2.6,73,0
2.8,1.2,74,0
2.7,0.7,75,0
2.5,1,76,0
2.5,0.7,76,0
2.5,1.1,71,0
1.6,0.7,76,0
1.8,0.7,67,0
3.5,1.3,60,0
4.8,1.3,54,0
5.9,0.7,51,0
6.8,1,51,0
7.5,2,44,0
8,1.5,42,0
7.7,2.9,51,0
9.6,1.7,38,0
8.9,1.8,46,0
7,2,55,0
5.4,3.9,60,0
4.3,1.1,67,0
3.5,1.4,69,0
2.9,1.2,69,0
2.5,1.5,72,0
2.1,1.4,74,0
2,1,75,0
1.6,0.9,79,0
1.3,0.6,80,0
0.9,0.6,81,0
0.8,0.3,80,0
1.1,1.1,78,0
0.9,1.1,78,0
1.5,1.2,73,0
2.7,1.3,71,0
3.5,2.4,65,0
5.7,2.3,58,0
7.1,2.2,50,0
8.2,3.1,42,0
9.2,2.6,38,0
8.1,4.7,36,0
8.3,3.8,37,0
7.7,2.8,46,0
6.2,3.2,61,0
5.3,2.6,67,0
5.2,1.8,69,0
5,2.2,73,0
5,2.2,75,0
5.1,1.4,75,0
5.1,1.9,77,0
4.8,1.3,80,0
4.7,1.5,78,0
4.4,1.6,80,0
4.2,1.3,81,0
3.9,1.6,85,0
3.4,1.5,85,0
2.9,1.9,84,0
2.8,1.2,82,0
3.9,2,77,0
5.9,2.6,69,0
7.6,1.6,54,0
9.2,2.6,40,0
10.3,2.1,31,0
11.6,2.7,20,0
11.9,2.8,26,0
11.9,2.7,25,0
11.1,2,25,0
9.4,2.9,22,0
7.8,1.9,28,0
6.7,1.9,32,0
5.7,1,34,0
5.3,2.3,31,0
4.2,1.7,34,0
3.5,1.1,46,0
2.9,0.8,51,0
2.7,0.4,46,0
2.3,0.8,48,0
2.8,0.6,52,0
3.3,0.4,53,0
2.8,0.7,57,0
3,0.5,53,0
3.8,0.8,47,0
4.8,1,43,0
6.6,1,40,0
9.2,1.1,33,0
11.7,1.6,32,0
13.6,1.8,34,0
14.9,2.8,34,0
15.3,2.9,32,0
14.5,3.1,34,0
13.7,2.6,38,0
12.2,2.8,43,0
10.6,2,47,0
9.4,2.1,50,0
8.7,1.7,49,0
7.8,0.1,49,0
6.8,0.9,56,0
6.4,0.7,62,0
5.9,1,65,0
5.4,0.6,66,0
5.5,0.6,62,0
6.2,0.8,59,0
6.8,0.9,56,0
7,0.7,58,0
7.2,0.5,56,0
8,0.4,48,0
9.4,0.3,44,0
10.9,0.5,40,0
12.6,1.4,49,0
15.5,3.3,47,0
17.1,3.2,42,0
18.3,2.2,43,0
18.6,3.3,47,0
17.6,3.7,53,0
16.9,3.1,62,0
15.7,3.3,68,0
14.1,2,77,0
13.9,1.5,77,0
13.7,2,79,0
13.5,2.8,81,0
13.4,2.6,81,0
13.6,2.2,79,0
13.7,2.2,73,0
13.8,1.3,70,0
14,2.3,67,0
14,1.5,70,0
14.1,1.3,69,0
14.1,1.6,69,0
14.1,1.1,69,0
14.2,0.9,67,0
14.6,1.2,62,0
15.7,1.3,58,0
17.5,2.1,55,0
19.9,2.7,44,0
20.9,4.7,44,0
21.1,4.3,42,0
21.7,3.3,39,0
21.7,3.2,41,0
20.5,3.5,49,0
19.2,2.4,53,0
17.9,2.9,54,0
17.2,2.5,60,0
16.8,2,67,0
16.2,2,71,0
16.1,1.8,69,0
16,2.4,69,0
16.3,2.1,68,0
16.5,1.3,68,0
16.5,2.4,69,0
15.1,2.1,86,0
14.5,2,94,0
14.4,0.7,96,0
14.3,0.3,97,0
14.1,1.1,97,0
14.1,1.1,98,0
14.2,1.2,98,0
13.9,1.4,98,0
13.3,2.9,97,0
12.7,2.6,97,0
12.1,2,97,0
11.6,3.4,97,0
10.7,1.2,98,0
10.9,1.3,98,0
10.4,2.5,98,0
10.4,2,98,0
10.5,1.8,97,0
10.4,2.7,96,0
9.8,3.7,90,0
9.3,4.1,90,0
8.4,2.2,86,0
7.2,2.1,83,0
6.7,2.1,72,0
6.1,2.6,67,0
5.7,2.4,62,0
5.2,2,60,0
4.4,1.7,61,0
3.7,2.9,59,0
3.8,2.4,56,0
5.2,1.7,51,0
6.7,2.2,46,0
8.2,2.4,45,0
9.4,2.6,40,0
10.4,2.4,38,0
11,1.8,36,0
11.9,1.9,32,0
11.6,1.4,31,0
11.2,1.5,30,0
10,1.2,33,0
8.1,1.2,36,0
6.7,1,41,0
5.8,1.8,43,0
4.9,0.8,46,0
4.2,1.3,47,0
3.7,1.6,48,0
3,0.7,52,0
2.3,0.6,56,0
1.8,0.7,59,0
1.3,0.7,61,0
1,0.9,62,0
0.8,1,63,0
0.5,0.8,64,0
1.3,1,57,0
3.4,1.6,49,0
6,1,43,0
8,1.2,39,0
10,1.5,38,0
10.9,1.2,32,0
12.1,2.3,29,0
13.2,2.8,23,0
13.7,2.1,28,0
12.1,2.5,34,0
10.6,2.8,42,0
8.8,3.2,49,0
7.9,2.3,54,0
7.4,2,54,0
7,2.7,55,0
6.4,1.1,59,0
5.9,1.1,56,0
5.7,1.4,55,0
5.5,1.2,56,0
5.5,1.1,57,0
5.6,0.4,55,0
5.6,1.2,55,0
5.7,1.7,54,0
5.5,1,58,0
5.9,1.8,58,0
6.3,0.5,53,0
7.2,1.6,53,0
8.5,0.7,49,0
9.8,1.2,46,0
10.6,1.3,43,0
11,1.1,41,0
12,0.8,37,0
12.3,1.6,30,0
11.1,2.2,42,0
10.4,0.4,47,0
10,1.7,53,0
9.2,1.1,66,0
8.8,0.9,72,0
8.1,0.8,76,0
7.4,1.3,80,0
7,1.1,81,0
6.7,0.8,84,0
6.6,0.6,86,0
6.5,0.9,88,0
6.3,1,90,0
6.2,1.5,89,0
6.5,1.2,88,0
6.5,1.4,88,0
7.3,2.2,84,0
8.2,2.7,81,0
9.1,2.7,77,0
10.2,3.3,65,0
10.2,3.5,58,0
10.1,3.7,61,0
10.1,3.3,59,0
9.8,3,57,0
8.9,3,63,0
8.5,2.7,59,0
8.6,2.4,55,0
8.4,3.3,51,0
8.3,3.1,47,0
8,3.3,47,0
7.6,3.1,48,0
6.9,3.3,44,0
6.3,3.3,42,0
5.5,3.1,42,0
5.1,3.4,44,0
4.7,3.8,44,0
4.4,3.1,44,0
4.1,3.1,42,0
3.9,3.4,43,0
3.8,4.1,44,0
4.3,4.2,43,0
5.7,3.9,38,0
7.4,3.5,35,0
8.4,3.6,34,0
9,3.1,33,0
8,3.4,37,0
7.3,3.4,38,0
6.5,3.3,39,0
5.6,4.2,42,0
4.9,4.3,43,0
4.1,3.5,43,0
3.2,3.7,45,0
2.7,3.3,45,0
2.3,3.3,40,0
2,2.7,37,0
1.8,2.3,37,0
1.6,2.3,39,0
1.5,2.8,40,0
1.4,2.9,40,0
1.3,2.1,40,0
1.3,2.3,39,0
1.3,2.3,40,0
1.4,1.7,42,0
1.4,1.5,43,0
1.6,1.8,42,0
2.5,1.9,40,0
3.6,1.3,37,0
4.8,2.1,35,0
4.8,2.2,51,0
4,2,64,0
1.9,1.5,89,0
2.2,1.3,85,0
2.4,1.9,79,0
2.5,2,78,0
2,1.3,77,0
2,0.7,81,0
1.7,1.3,85,0
1.2,0.7,92,0
1.2,0.9,87,0
1.5,1.2,86,0
1.6,1.7,86,0
1.6,2,85,0
1.5,2.5,86,0
1.3,1.7,87,0
1.3,2.2,87,0
1.1,0.9,88,0
0.8,1,88,0
0.6,1.5,85,0
1.1,1.7,79,0
2.5,1.3,67,0
4.9,1.9,56,0
6.9,2.1,46,0
8.3,2.5,36,0
9.9,3.2,29,0
11.4,3.1,30,0
10.7,4.5,34,0
10.3,3.8,34,0
9.6,3.2,38,0
7.9,3.1,46,0
6.2,1.8,54,0
5.1,2,56,0
4.5,2,62,0
3.9,2.7,66,0
3.4,1.1,69,0
2.9,1.3,72,0
2.5,1.5,75,0
2.2,1.4,80,0
1.9,1.1,81,0
2,0.8,80,0
2.2,0.8,79,0
2.3,0.7,80,0
2.5,1.4,79,0
2.6,1.3,77,0
3.3,1.4,72,0
5.4,1.6,64,0
7.1,1.7,50,0
9.3,2.3,37,0
10.9,2.1,36,0
12.4,2.9,33,0
12.1,3,30,0
12.2,2.8,24,0
11.2,3.5,27,0
9.7,3.6,36,0
8.3,3,48,0
6.7,2.6,48,0
5.8,2.2,60,0
5.3,1.8,63,0
5,1.7,42,0
4.7,1.7,46,0
4.7,1.1,51,0
5,1.7,50,0
5,0.8,51,0
5.1,1.2,54,0
4.7,1.3,54,0
4.2,0.6,50,0
4,0.9,54,0
4.5,0.4,49,0
6.5,2.5,40,0
7.2,1.5,43,0
9,2,56,0
10.6,3.1,52,0
12.4,2.5,50,0
12.7,3.4,55,0
12.4,4.1,58,0
12.3,3.4,61,0
11.1,4.2,66,0
9,3,76,0
7.7,2.8,80,0
7.1,3.3,83,0
6.7,2.8,84,0
6.5,2.3,85,0
6.4,2.3,85,0
6.4,1.4,84,0
6.4,1.2,82,0
6,1.3,82,0
5.5,0.9,83,0
5.3,1,82,0
5,0.7,83,0
4.6,0.7,84,0
4.7,1.3,82,0
5,1.1,79,0
6.3,1.3,73,0
8.4,1.8,65,0
10.7,2,56,0
12.7,1.3,45,0
14.6,1.9,38,0
16.1,2.4,37,0
16.7,3.1,38,0
16.5,3.1,39,0
15.8,2.3,40,0
14.4,2.7,44,0
12.6,2.5,59,0
10.7,2.8,70,0
9.8,2.2,74,0
8.8,2,79,0
8,1.3,82,0
7.1,2.3,84,0
6.3,1.8,87,0
5.4,1.5,95,0
5.5,1.6,96,0
5.5,2,96,0
5.4,1.5,97,0
5.7,0.5,97,0
6,0.6,96,0
6.4,1.4,90,0
7.6,0.7,82,0
10,1,70,0
12.6,2.4,60,0
14.6,2.5,53,0
16,2.5,47,0
17.4,2.9,39,0
17.6,3.6,33,0
17.7,3.4,33,0
17.1,3.3,31,0
16,2.9,33,0
14.3,3.1,37,0
12.9,2.8,42,0
11.6,1.5,54,0
10.7,1.4,58,0
9.8,0.6,62,0
9,1.1,68,0
8.7,0.9,70,0
8.3,0.8,70,0
8.1,0.9,71,0
7.8,0.3,70,0
8,0.8,63,0
8.1,0.6,66,0
8.5,0.7,67,0
9.3,0.6,62,0
11.6,0.8,51,0
13.9,0.8,40,0
15.8,1.9,40,0
16.7,2.4,47,0
18.6,2.1,46,0
19.4,2,45,0
19.9,2.7,45,0
19.5,3.4,50,0
18.4,3.2,54,0
16.8,3.1,60,0
15,2.6,67,0
13.9,2.4,72,0
13.4,1.5,73,0
12.9,1.3,75,0
12.4,1.5,74,0
12,0.8,76,0
11.6,1.2,74,0
11.5,1.9,75,0
10.9,0.8,79,0
10.6,0.9,77,0
10.2,0.8,80,0
9.6,0.7,84,0
9.6,1.1,82,0
10.3,0.7,77,0
12.4,1,66,0
14.7,2.9,62,0
15.6,3.7,60,0
16.5,3.8,57,0
17.5,3.1,54,0
18.6,4.4,46,0
18.2,4.1,45,0
18.3,4.3,43,0
17.6,4.2,45,0
17,3.1,53,0
16,2.8,60,0
15.2,2.2,65,0
14.2,0.8,70,0
13.6,2,73,0
13.5,1.2,74,0
13.4,1.5,77,0
13,1.9,81,0
12.9,1.6,83,0
12.7,0.4,80,0
12.8,0.2,81,0
12.7,0.8,83,0
12.6,0.5,83,0
12.8,0.6,82,0
13.3,1.2,80,0
13.5,1.9,79,0
15,1.5,69,0
16.1,1.2,63,0
18.2,2.3,55,0
19.5,1.9,48,0
20.2,2.4,47,0
20.8,3.1,42,0
20.7,2.2,38,0
20.3,2.8,48,0
19.1,2.4,47,0
17.5,2.2,61,0
15.6,2.7,64,0
14.4,1.7,66,0
13.3,2.1,71,0
12.7,1.6,75,0
11.8,0.6,78,0
11.4,0.7,77,0
10.8,0.4,72,0
10.3,0.7,68,0
9.9,1.1,67,0
10.4,1.8,62,0
10.3,1.2,70,0
10.5,1.1,70,0
11.5,1.6,60,0
13.7,1.3,46,0
16,1.4,29,0
17.8,2.6,26,0
19.1,1.6,26,0
20.3,1.4,27,0
21,2.8,28,0
21.8,2.3,28,0
20.7,3.6,36,0
19.4,2.9,45,0
17.4,3.1,57,0
15.2,3.2,60,0
14.3,2.6,63,0
13.7,1.8,73,0
12.7,1.5,76,0
12.1,1.4,77,0
11.7,1.3,77,0
11.5,2,77,0
11,1.5,73,0
10.7,1.7,74,0
10.4,1.7,73,0
9.8,0.8,73,0
9.4,0.9,75,0
9.5,0.2,72,0
10.4,0.8,65,0
12.6,0.9,57,0
14.7,0.9,53,0
16.7,1.9,45,0
18.2,4.2,38,0
19.3,3,37,0
20.1,3,30,0
18.9,3.7,28,0
18,3,32,0
17.3,3.4,36,0
16.6,2.6,33,0
15.3,2,41,0
14,1.6,45,0
13.3,1.6,48,0
12.8,1.5,52,0
12.4,1.3,63,0
12.1,0.8,70,0
11.7,0.5,74,0
11.7,0.6,72,0
11.9,0.7,71,0
12.1,0.3,69,0
12.3,0.5,65,0
12.4,0.4,61,0
12.5,0.4,62,0
12.9,1.5,64,0
13.5,1.8,66,0
14.7,2,61,0
16.7,2.1,55,0
18,3.1,53,0
17.9,2.2,60,0
17.5,2.1,67,0
18.2,2.2,63,0
18.2,3.2,69,0
18,1.8,72,0
17.7,2.1,75,0
17.4,2.3,79,0
17.1,1.5,80,0
16.9,1.9,81,0
16.7,2.4,83,0
16.3,1.3,82,0
16.1,1.9,80,0
16,1,79,0
15.7,1.4,81,0
15.6,1.2,81,0
15.7,1.2,79,0
15.3,1.4,82,0
14.9,0.4,81,0
15.1,1,80,0
15.7,1.1,75,0
16.6,1.5,70,0
17.5,1.3,66,0
18.5,1.6,61,0
20.8,2,50,0
21.9,2.5,48,0
23,3.4,42,0
23.7,2.8,43,0
23,4.1,47,0
22,3.7,49,0
20.7,4.1,54,0
19.1,3.4,60,0
18.2,1.8,65,0
17.9,2.1,64,0
17.4,2.3,66,0
16.8,0.9,70,0
16.8,0.8,69,0
17.1,1.7,72,0
17,1.6,73,0
17,1.7,74,0
16.9,1.2,74,0
16.9,1.6,73,0
16.8,1.2,74,0
16.8,1,73,0
17.3,0.5,71,0
18.3,2.4,67,0
18.9,2,66,0
19,1.9,67,0
19.6,2.9,63,0
20.1,2.6,61,0
21,3.2,53,0
19.9,2.5,58,0
19.7,3.7,58,0
19.7,2.6,57,0
18.9,3.3,68,0
18,3.1,74,0
17.3,2.4,80,0
17,3.2,83,0
16,2,85,0
15,1.6,94,0
15,2.1,96,0
14.8,1.7,96,0
14.5,2.2,97,0
14.3,1.2,97,0
14.1,1.7,97,0
11.9,3.4,97,0
11.7,0.7,95,0
10.3,1.2,90,0
10.3,2.5,86,0
10.4,1.4,81,0
10.7,1.4,81,0
12.8,2,65,0
15.3,2.1,54,0
16.7,1.4,47,0
17.9,1.3,42,0
17.9,2.2,44,0
17.9,1.1,42,0
17.2,2.2,46,0
16,2.1,47,0
14.3,2.1,53,0
12.8,2,56,0
11.8,1.9,57,0
10.9,1.5,58,0
10.2,2.4,58,0
9.5,1.7,61,0
9,1.9,62,0
9,2.1,63,0
8.9,2.2,64,0
8.8,2.5,65,0
8.3,2,81,0
7.5,2.4,94,0
7.1,2.2,94,0
6.7,2.7,94,0
6.8,2.9,89,0
7.1,2.9,87,0
7.1,2.6,93,0
7.3,2.2,95,0
7.7,1.9,95,0
8,1.5,95,0
8.1,1.9,96,0
8.1,1.5,96,0
8,1.4,96,0
7.6,2,96,0
7.6,1.5,96,0
7.3,1.9,96,0
7.3,1.5,96,0
7.2,1,96,0
7.1,1.3,96,0
7.2,0.9,95,0
7.2,0.2,95,0
7.3,1,96,0
7.2,0.8,96,0
6.8,2.2,97,0
6.3,1.7,97,0
6.1,2.1,96,0
5.7,3.4,95,0
5.9,2.8,90,0
6.9,2.2,83,0
8,2.8,73,0
8.3,4.1,69,0
6.7,4.6,71,0
7.9,4.3,58,0
7.4,3.5,56,0
6.8,4.1,50,0
6.6,4,50,0
6.3,4.4,50,0
5.9,5.3,43,0
4.8,3.8,48,0
4.3,4.6,59,0
4,3,67,0
3.9,3,68,0
3.8,4.1,75,0
3,3.3,67,0
2.6,2.7,67,0
1.8,2.9,81,0
1.5,3.5,82,0
1.6,3.6,70,0
1.6,4.9,62,0
1.7,3.8,58,0
1.9,4.9,51,0
2.4,4.3,44,0
3.4,3.6,37,0
4.3,4.9,31,0
4.7,4.8,26,0
6,4.2,23,0
7.4,4.5,22,0
8.1,4.7,24,0
7.6,5,36,0
7.9,4.7,34,0
7.6,5.3,36,0
6.4,3.7,43,0
4.9,3.5,47,0
4.2,4.1,44,0
3.8,3.2,39,0
3.5,2.8,41,0
3.1,3.1,39,0
2.9,2.2,46,0
2.4,1.7,46,0
2.2,1.9,49,0
2,2,50,0
1.7,1.3,51,0
1.3,1.6,51,0
0.9,1.1,52,0
0.9,0.8,54,0
2.9,1.5,53,0
5.1,2.7,46,0
6.3,2.8,39,0
6.4,2.7,29,0
6.9,1.8,30,0
7.4,1.8,27,0
7.9,1,27,0
7.3,0.8,38,0
6.1,1.5,65,0
4.3,2.6,80,0
3,1.5,89,0
2.5,1.8,94,0
2.7,1.5,90,0
2.8,2.1,88,0
2.7,2,88,0
2.9,0.9,85,0
3.2,0.6,84,0
2.8,0.8,87,0
2.2,0.5,88,0
1.6,0.3,94,0
1.1,0.5,95,0
0.7,1,96,0
0.1,0.6,97,0
0.6,1.3,97,0
1,0.9,97,0
2.6,1.1,96,0
5.2,1,73,0
7.5,0.9,54,0
10.4,1.7,44,0
12.4,1.7,32,0
13.9,2.5,26,0
14.2,1.8,24,0
15.3,1.5,24,0
15.3,0.9,26,0
14.8,1.3,24,0
13.4,1.2,33,0
11.7,0.9,34,0
10.3,0.5,38,0
9.6,0.5,41,0
9.6,1.2,43,0
9,1.2,46,0
9,1,44,0
8.8,1,43,0
8.1,0.8,48,0
7.5,1,48,0
7.1,0.8,53,0
6.9,0.9,51,0
7.2,1.1,50,0
9.6,1.4,38,0
11.9,1.1,35,0
15.2,1.6,31,0
18.5,1.3,27,0
20.5,4.6,37,0
21.9,5.1,34,0
21.2,7.4,35,0
21.4,4.8,33,0
20.9,5.8,34,0
20.6,5.6,39,0
19.7,7.2,52,0
19.2,5.8,55,0
19.1,6.1,58,0
17.5,7.3,70,0
15.8,5.4,83,0
15.1,4.1,83,0
14.4,4.6,82,0
13.6,3.6,81,0
12.7,3.9,80,0
11.6,3.1,81,0
10.2,3.5,83,0
9.7,1.7,84,0
9,2,86,0
8.8,1.1,85,0
9.7,1.6,77,0
11.8,2.1,59,0
13.3,4.1,51,0
14.9,4,44,0
15.7,3.9,46,0
15.6,4.7,38,0
16.4,3.4,28,0
17,3.5,28,0
16.9,4.4,23,0
16.2,4.1,22,0
15.2,2.9,21,0
13.2,2.9,28,0
11.9,2,33,0
11,2.1,34,0
10.3,1,42,0
9.7,2,45,0
9.5,2.4,40,0
8.9,2.1,40,0
8.1,1,45,0
7.8,1.4,49,0
7.5,1,53,0
7.1,0.8,57,0
7.1,1.8,55,0
7.6,1.7,54,0
8.9,1.1,48,0
11.5,1.7,43,0
13.8,2.3,39,0
16.2,2.4,30,0
17.5,4.6,20,0
18.1,5.1,18,0
18.8,4.9,27,0
19.4,3.9,24,0
18.8,4.2,23,0
18.6,3.7,22,0
17.9,3.7,16,0
15.9,2.8,14,0
14.2,2.6,15,0
13.4,2.7,15,0
13.5,2.2,15,0
12.6,1.7,16,0
11.4,1.5,22,0
10,0.7,23,0
9.7,1.4,23,0
9.9,1.3,27,0
9.7,1.8,29,0
9.1,0.9,34,0
8.3,0.3,35,0
8.8,1.2,33,0
10.6,1.1,27,0
13.2,1.1,22,0
15.7,1.6,18,0
16.9,1.7,15,0
18.2,1.6,15,0
19,1.4,15,0
18.7,1.6,14,0
18.6,0.9,15,0
18.3,1,16,0
18.1,1.4,16,0
17.5,1.3,18,0
16.9,0.5,19,0
16.2,0.9,22,0
16.4,2.9,24,0
16.3,2,25,0
15.5,3.5,27,0
14.8,2.1,27,0
14.1,1.8,25,0
13.5,1.6,27,0
12.1,1,41,0
10.3,1,72,0
9.5,0.8,76,0
8.7,1.1,80,0
8.2,0.7,88,0
7.7,1.4,88,0
7.5,1.5,94,0
7.7,1,94,0
8.1,1.2,94,0
8.6,1.1,94,0
8.8,1.7,93,0
8.9,1.3,94,0
8.6,3.2,88,0
8.9,1.8,87,0
9.3,2.4,81,0
9.6,1.8,79,0
9.5,2.3,76,0
9.4,2.6,76,0
9.1,3.5,76,0
8.8,3.2,77,0
8.4,3.8,77,0
7.8,1.8,78,0
7.1,3.6,78,0
6.7,2.8,80,0
6.4,2.3,83,0
6,1.7,84,0
5.8,1.3,85,0
5.6,1.2,85,0
5.8,1.1,83,0
7,0.9,78,0
8.6,1.7,66,0
10.3,2.1,62,0
11.8,2.6,57,0
12.5,3.4,53,0
13.5,3.4,46,0
13.7,3.7,50,0
13.1,4.1,54,0
12,3.6,61,0
11.8,2.9,60,0
11.9,2.2,58,0
11,2.1,62,0
10.3,2,62,0
9.6,1.7,66,0
9,1.7,65,0
8.6,2.2,69,0
8.3,2.1,59,0
7.6,1.2,62,0
7.1,0.9,64,0
6.4,1.4,67,0
5.9,0.7,68,0
5.3,0.8,73,0
5,0.7,70,0
5,1,67,0
6.9,0.7,54,0
10.1,0.8,42,0
12.4,1.2,34,0
14.1,1.3,32,0
15.5,2.5,33,0
16.6,2.3,30,0
18,1.6,28,0
18.4,2,25,0
18.5,3,24,0
18.7,2.5,21,0
17,3.1,28,0
13.8,3.4,32,0
12.1,2.4,35,0
11.1,1.5,39,0
10.8,0.9,33,0
9.7,0.4,33,0
9.6,0.8,31,0
9,1,36,0
8.4,0.9,45,0
7.8,1,49,0
7.6,0.4,52,0
7.4,0.6,56,0
6.9,0.5,57,0
6.9,1.1,57,0
8.7,0.8,49,0
12,0.6,39,0
14.7,1.1,31,0
16.9,1.5,27,0
18,2.2,26,0
19.1,2.5,26,0
19.8,2.6,23,0
19.9,3.5,26,0
19.5,3,28,0
18.3,4.3,29,0
17.1,3.3,31,0
14.5,3.1,31,0
12.5,3.8,31,0
11.7,2.6,31,0
11,1.2,34,0
10.1,1.1,41,0
9.6,2.2,44,0
8.9,2.1,45,0
8.7,1.6,44,0
7.9,0.7,45,0
7.2,0.8,49,0
6.7,1.6,50,0
6.2,0.8,52,0
6.4,1,51,0
8.3,0.6,36,0
11.2,1.7,31,0
13.7,2.3,26,0
15.5,1.4,22,0
16.5,3.3,17,0
17.7,2.8,16,0
18.9,1.8,15,0
19,3.3,21,0
18.5,2.7,22,0
17.8,3.3,26,0
16.6,3.4,33,0
14.7,2.4,40,0
13,2.3,41,0
12.1,2,40,0
11.3,1.6,42,0
10.7,0.9,42,0
9.8,1.4,44,0
9.3,0.8,45,0
8.8,0.7,49,0
8.6,1.5,53,0
8.3,1.1,53,0
7.9,1.4,59,0
7.6,1.2,55,0
7.7,0.4,48,0
9.6,0.8,39,0
12.4,1.5,29,0
14.7,1.7,29,0
16.1,2.5,23,0
17.8,2.7,21,0
19.2,2.2,17,0
20.5,3.1,17,0
20.2,4.8,21,0
19.8,4.4,25,0
20.1,1.9,27,0
19.1,3,31,0
17.4,2.2,34,0
15.5,1.7,38,0
14.2,2.4,44,0
13.4,1.1,49,0
12.9,1.7,51,0
12.4,0.5,56,0
11.8,0.2,60,0
11.7,0.5,63,0
11.3,0.3,61,0
11.4,0.8,60,0
11.4,0.4,60,0
11.2,0.7,63,0
11.3,0.7,62,0
13,1.2,54,0
15.8,0.9,42,0
18.2,1,36,0
20.6,2.2,34,0
22.5,1.8,33,0
24.2,1.5,30,0
25.9,2.2,28,0
26.1,1.8,27,0
25.7,3.4,30,0
25.6,2.3,30,0
24.7,2.3,33,0
22.9,1.8,35,0
21.1,1.8,43,0
19.2,1.5,50,0
18.2,1.3,52,0
17.3,0.6,57,0
16.3,0.2,59,0
15.5,1.1,60,0
14.7,1.8,63,0
14.2,1.4,62,0
13.6,1.6,67,0
13,0.5,70,0
12.3,0.5,67,0
12.5,1.1,68,0
14.6,0.9,54,0
18.1,1.1,33,0
20.6,2,24,0
23.1,2,19,0
24.3,3.3,14,0
24.6,2.7,10,0
25,3.8,14,0
25,4.1,13,0
24.8,3.3,13,0
23.2,3.6,12,0
22.2,3,11,0
20.7,2,15,0
19.1,1.2,18,0
17.8,1.2,21,0
16.7,1,28,0
16,0.5,33,0
15.9,0.3,35,0
15.9,0.2,39,0
15.4,0.5,41,0
15.2,0.3,31,0
14.9,0.8,35,0
14.8,0.6,38,0
14.6,0.5,42,0
15,0.3,41,0
16.3,0.8,40,0
16.9,0.9,45,0
16.3,0.8,62,0
17.4,0.9,54,0
18.9,0.9,44,0
20.5,1.1,35,0
20.7,1.5,32,0
19.6,2.4,44,0
19.1,0.9,52,0
17.9,1.2,65,0
16.1,1.3,73,0
15.2,1.7,64,0
13.3,1.8,80,0
12,2.3,86,0
11.6,2,89,0
11.3,1.6,94,0
10.7,2.6,94,0
10.6,2.3,87,0
10.2,2.2,90,0
9.9,2.3,93,0
9.5,2.4,95,0
9.2,2.3,95,0
9.1,2.7,95,0
9,2.3,95,0
8.8,2.8,95,0
8.5,2.6,95,0
8.6,2.5,95,0
8.9,2.2,91,0
9,1.9,96,0
9.3,2.3,95,0
9.4,2.6,96,0
9.5,2.2,96,0
9.6,1.7,96,0
9.4,1.9,95,0
9.4,1.9,96,0
9.4,1.8,95,0
9.4,1.6,95,0
9.4,2.1,94,0
9.6,1.9,90,0
9.8,1.9,87,0
9.8,1.3,86,0
10.1,1.6,83,0
10.1,1.4,83,0
9.6,1.3,94,0
9.5,1.2,94,0
9.4,1.3,93,0
9.6,2,87,0
9.8,1.3,84,0
10.5,1.3,79,0
12,1.4,71,0
12.9,1.3,68,0
14.1,1.6,62,0
15.2,1.9,57,0
15.9,2.1,53,0
16,1.7,52,0
16.1,1.5,52,0
15.5,1.7,52,0
15.1,1.9,52,0
14.1,1.6,43,0
13.3,1.2,37,0
12.6,0.8,49,0
11.5,1.1,47,0
10.4,0.7,43,0
9.6,0.7,44,0
8.9,0.7,55,0
8.4,1.1,58,0
7.7,0.3,60,0
7.1,0.3,60,0
6.4,0.5,66,0
6,0.5,63,0
5.8,0.3,55,0
6.4,0.3,51,0
8.8,0.9,37,0
11.7,0.8,32,0
